"IDX","Date","DJI","DAX","FTSE","N225"
"214",2007-11-29,1.06658606297953,1.1634289306928,1.00987754063941,0.893974606162847
"215",2007-11-30,1.07139262863681,1.17921013657596,1.02314299347861,0.903593879132214
"216",2007-12-03,1.06681360199397,1.17422687898152,1.01584222968029,0.900614670974379
"217",2007-12-04,1.06153826531534,1.16998382710932,1.00448547717512,0.892041308817053
"218",2007-12-05,1.07726091247982,1.19033473220856,1.03289324081438,0.899456999767637
"219",2007-12-06,1.09127693891531,1.18970696910453,1.03158900874821,0.914739081090608
"220",2007-12-07,1.09173287763376,1.19772113469026,1.04261172292031,0.919481019791175
"221",2007-12-10,1.09986144997268,1.20360781208102,1.04428183585176,0.917638154901861
"222",2007-12-11,1.07628416924047,1.20002098160165,1.03974867218069,0.924572139444661
"223",2007-12-12,1.07957972890767,1.21001441861162,1.04339109352632,0.918091668080075
"224",2007-12-13,1.08310994786848,1.18786859873713,1.01227933752187,0.89528725628829
"225",2007-12-14,1.06883907455431,1.19087258475751,1.01749642118658,0.894018950212461
"226",2007-12-17,1.05500575219379,1.17245595947211,0.998536631938922,0.878764555713208
"227",2007-12-18,1.06023539332351,1.17624660632749,0.998775219500557,0.876348370134685
"228",2007-12-19,1.05821625855357,1.17423587724366,0.999602354063941,0.866128596058242
"229",2007-12-20,1.06129061707686,1.17901085588863,1.00932083632893,0.86619139793271
"230",2007-12-21,1.07771685119827,1.19900965472596,1.0233975024654,0.879180027543225
"231",2007-12-27,1.07042237982983,1.20439293659812,1.03352947431207,0.896910595854308
"232",2007-12-28,1.07092393581627,1.20869590411905,1.03020516971529,0.882106225473014
"233",2008-01-04,1.02559868460739,1.16994637055836,1.00978209002704,0.846588083214321
"234",2008-01-07,1.02778690858051,1.17121689391994,1.0077461738508,0.835589813000709
"235",2008-01-08,1.00868380508337,1.17613423667463,1.01105455702243,0.837210226269279
"236",2008-01-09,1.02040104603412,1.16605388878001,0.997725496262128,0.841272204762406
"237",2008-01-10,1.02983804590689,1.15562297094137,0.989772577540958,0.829110523403443
"238",2008-01-11,1.01006429697976,1.15635117888086,0.98648003817401,0.813130023932928
"239",2008-01-15,1.00163612118372,1.1336419744242,0.95842215651344,0.805168586575816
"240",2008-01-16,0.998835779632425,1.11943694320161,0.945267997773183,0.77819330589432
"241",2008-01-17,0.974241772055555,1.11074102448949,0.938826133609035,0.794267164061137
"242",2008-01-18,0.969441544348921,1.09585431340551,0.938714839351042,0.798752661615826
"243",2008-01-22,0.95917693793804,1.01424402409144,0.913010990615556,0.724518206322491
"244",2008-01-23,0.983132302721493,0.964762383966606,0.892222029902974,0.739270691886103
"245",2008-01-24,0.991820959058913,1.02197499762579,0.934595165420709,0.754467517928396
"246",2008-01-25,0.978084505057305,1.02132631159205,0.933513599491013,0.785376247056637
"247",2008-01-28,0.9922439561703,1.02164242450572,0.920773008111977,0.754186878903804
"248",2008-01-29,0.999968701651388,1.03274602394359,0.936090376173056,0.776715266141617
"249",2008-01-30,0.996966485771573,1.03010760502076,0.928471418005408,0.769003348166829
"250",2008-01-31,1.0135945942215,1.02657169192797,0.935231398918403,0.783261972141595
"251",2008-02-01,1.02103249026745,1.04408935999052,0.958994782090027,0.777769786832759
"252",2008-02-04,1.01237669717604,1.04885687654141,0.958517606966757,0.7986610473344
"253",2008-02-05,0.982728475783531,1.01361172529875,0.93335454111659,0.792080295509956
"254",2008-02-06,0.977518004907362,1.0259363937645,0.934531557499602,0.754839771234413
"255",2008-02-07,0.98127584116354,1.00888773730538,0.910466056624781,0.761058061514511
"256",2008-02-08,0.976078202670395,1.01391584027984,0.919993637665023,0.750114545943823
"257",2008-02-12,0.991404299737927,1.04396499255492,0.940034992842373,0.750386518789982
"258",2008-02-13,1.00573284021435,1.04483849100955,0.935279163034834,0.7530568383367
"259",2008-02-14,0.991690366684305,1.04313195002201,0.935151869731191,0.785220086370616
"260",2008-02-15,0.989385165048117,1.02367707603985,0.920566263400668,0.784995890277369
"261",2008-02-19,0.988504586039957,1.04912653449215,0.949085398759345,0.792795427009851
"262",2008-02-20,0.995718933635949,1.0337528882458,0.93742645108955,0.767006067121622
"263",2008-02-21,0.984264442251694,1.03452747803304,0.943566119770956,0.788783025983845
"264",2008-02-22,0.992013991568894,1.01976059854617,0.93661523779227,0.77795993710154
"265",2008-02-25,1.00717342502021,1.03118784610698,0.954270717353269,0.801822921349904
"266",2008-02-26,1.01636363734406,1.04668139721545,0.968251932877366,0.796645308406714
"267",2008-02-27,1.01711362397761,1.048461314987,0.966518212183871,0.808549423151809
"268",2008-02-28,1.00813170221385,1.02818532313948,0.94889457531414,0.802453304032597
"269",2008-02-29,0.982829412907728,1.01104668315992,0.935947161603308,0.783869901418078
"270",2008-03-03,0.98222934538406,1.00232984136826,0.925497073007794,0.748670439532173
"271",2008-03-04,0.978615716294151,0.980618502801842,0.917401017178304,0.748676235712489
"272",2008-03-05,0.981916048854358,1.00139489079718,0.93104819468745,0.747511023795304
"273",2008-03-06,0.964721440334611,0.987550964248471,0.91719419468745,0.761534590746493
"274",2008-03-07,0.952967345573365,0.975966428389774,0.906616812788293,0.73660498686763
"275",2008-03-10,0.940665138426961,0.966091359924031,0.895355511054557,0.722160208147815
"276",2008-03-11,0.974049443673285,0.977551528197299,0.905105758231271,0.729429586358131
"277",2008-03-12,0.970318132792594,0.988758572141067,0.918784778431684,0.741118734008844
"278",2008-03-13,0.973162526714478,0.973954236253074,0.905423874980118,0.716473258157203
"279",2008-03-14,0.957566403159316,0.966663669653158,0.89576907825672,0.70541848865529
"280",2008-03-17,0.959261834683612,0.926270510573911,0.861205646890409,0.679251698285241
"281",2008-03-18,0.99294668235754,0.957897373677625,0.891649404326388,0.689431123778176
"282",2008-03-19,0.969470417030446,0.953077476387629,0.882074136790202,0.70650418528803
"283",2008-03-25,1.00415915924613,0.977572524392021,0.904899013519962,0.734439446197045
"284",2008-03-26,0.995366435989711,0.972261156250988,0.900334006998568,0.732215718064987
"285",2008-03-27,0.985719502458647,0.985565767048041,0.909416255765866,0.726335128802964
"286",2008-03-28,0.978824085055044,0.98284489966421,0.905503404167329,0.738775704771642
"287",2008-03-31,0.982548979704162,0.979109779298927,0.906966772387466,0.721780470373061
"288",2008-04-01,1.01391508931129,1.00688154391022,0.93090505773819,0.729322384192343
"289",2008-04-02,1.01027423063806,1.0154380978834,0.940973421663751,0.760032915877884
"290",2008-04-03,1.01164517650808,1.01008634693582,0.937060570224272,0.771588975195675
"291",2008-04-04,1.01031429252428,1.01333306908586,0.945936074121203,0.766017781065872
"292",2008-04-07,1.01055544633038,1.02196899873441,0.956704279465564,0.775065477760906
"293",2008-04-08,1.00767185121184,1.01462005265384,0.952791505487514,0.763552017962601
"294",2008-04-09,1.00373131088069,1.00703583268751,0.951789391124543,0.755568689904462
"295",2008-04-10,1.00811574003603,1.00448278833143,0.948799124860824,0.745969000400813
"296",2008-04-11,0.987559141149213,0.989387798297975,0.937728646413234,0.76777595337969
"297",2008-04-14,0.985687421621273,0.982034389643919,0.927564831875298,0.744367607777529
"298",2008-04-15,0.990527711294254,0.986613014156789,0.93954189629394,0.748578262487941
"299",2008-04-16,1.01110348035449,1.00426104854632,0.961698774455225,0.757541773128581
"300",2008-04-17,1.01120128768389,1.00111023569292,0.951232686814061,0.772072988896394
"301",2008-04-18,1.02953922493854,1.02527271042741,0.963352966120566,0.776576381570755
"302",2008-04-21,1.02758894653555,1.0168029942237,0.962780340384921,0.789259555273452
"303",2008-04-22,1.01919285157688,1.008075617852,0.959869603149356,0.780689063114243
"304",2008-04-23,1.02263731310256,1.01807351743546,0.967647542229998,0.78249501212335
"305",2008-04-24,1.0295063616124,1.02201245417674,0.96241453714013,0.780288560164075
"306",2008-04-25,1.03294448526755,1.03328841233104,0.96888816637506,0.798878265480011
"307",2008-04-28,1.03133316800007,1.03759591569046,0.968729108000636,0.800658891142415
"308",2008-04-30,1.02719716949185,1.04111529516201,0.968236011611261,0.798101513757719
"309",2008-05-02,1.04627226099702,1.05526041043622,0.988627326228726,0.809584360492483
"310",2008-05-07,1.02673403213319,1.06020767468242,0.995864482264991,0.812651187465636
"311",2008-05-08,1.03093497472479,1.0595559160129,0.997423223317958,0.803476142433914
"312",2008-05-09,1.02124797938763,1.04925836402183,0.986909526801336,0.7868848436888
"313",2008-05-12,1.0316984979492,1.05416970788515,0.989454460792111,0.791956998938705
"314",2008-05-13,1.0281626453257,1.05780145700955,0.988054700493081,0.804079513539107
"315",2008-05-14,1.03346685468586,1.06125499490636,0.988706855415938,0.813577178110395
"316",2008-05-15,1.04102094582599,1.06092681124458,0.994401114203913,0.821252236446681
"317",2008-05-16,1.04055139239601,1.07223868963194,1.00275167886114,0.819393277209528
"318",2008-05-19,1.04386533974787,1.0826351502904,1.0142357245109,0.822281996611552
"319",2008-05-20,1.02788221212214,1.06653783179323,0.984825846667727,0.815970910340333
"320",2008-05-21,1.00965491457991,1.05490084223006,0.985859726101479,0.802498829791906
"321",2008-05-22,1.01161231326206,1.05932071524233,0.983235262923493,0.805504543063764
"322",2008-05-23,0.999915024973502,1.04040062132315,0.968236011611261,0.807448813880926
"323",2008-05-27,1.00542110866218,1.04258963474976,0.96365516144425,0.800597777441119
"324",2008-05-28,1.00908121578976,1.05385352200612,0.965420724988071,0.79000237365469
"325",2008-05-29,1.01326283172621,1.05702833042502,0.965182137426435,0.81391831183177
"326",2008-05-30,1.01262990087641,1.06328511075182,0.962859869572133,0.826254049054051
"327",2008-06-02,1.00185325348223,1.05009740544611,0.955559105773819,0.832108695907233
"328",2008-06-03,0.993763099771076,1.05164958439135,0.963527945761094,0.818799135045574
"329",2008-06-04,0.992772037612345,1.04360396114605,0.949594416732941,0.831845389354755
"330",2008-06-05,1.00991609924901,1.04006804805326,0.953602641164307,0.826402725271335
"331",2008-06-06,0.978296003612999,1.01938903255725,0.939525975027835,0.834949638613969
"332",2008-06-09,0.983945590340229,1.02115995191683,0.934881517098775,0.81719774242229
"333",2008-06-10,0.984701914924429,1.01448822327398,0.926880834261174,0.807965691696415
"334",2008-06-11,0.968197200208899,0.996383175063759,0.910338763321139,0.817318788057562
"335",2008-06-12,0.972829199321788,1.00601104497619,0.921027517098775,0.800326367357767
"336",2008-06-13,0.986111279502347,1.0136221867636,0.9229839040878,0.805232007512422
"337",2008-06-16,0.983044980308834,1.00831235494046,0.921679672021632,0.827166252528656
"338",2008-06-17,0.974329094468214,1.01824287663128,0.932384269444886,0.826820504336662
"339",2008-06-18,0.963813631743128,1.00816706442532,0.915683140130428,0.83283941540674
"340",2008-06-19,0.966540265673427,1.00700737454853,0.907968808970892,0.814246783850981
"341",2008-06-20,0.948881033178547,0.985622683325995,0.894035279942739,0.803408163268394
"342",2008-06-23,0.948854586083985,0.987273771088462,0.901415650548752,0.798532517288017
"343",2008-06-24,0.946055809510212,0.979273066488188,0.896246253379991,0.798076696874493
"344",2008-06-25,0.946408385357251,0.991525821222811,0.901240670908223,0.796944968076592
"345",2008-06-26,0.917691211575063,0.967817360788401,0.877715952759663,0.796507042897989
"346",2008-06-27,0.909125166563401,0.962170419856871,0.879592810561476,0.780489683904223
"347",2008-06-30,0.909405599766967,0.961632494042908,0.894846493080961,0.776860453356271
"348",2008-07-01,0.911989591428397,0.946293304826912,0.871623970415142,0.775812854313433
"349",2008-07-02,0.898628952372789,0.944717130316175,0.863098426117385,0.765623074353644
"350",2008-07-03,0.904480413348414,0.951956779229858,0.871099108954986,0.764414700211791
"351",2008-07-07,0.899947004053685,0.958250942992418,0.876841131700334,0.769868281409623
